Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Courant_A
2024-10-21 10:00:00,PMP-042,68.4,6.84,12.5
2024-10-21 11:00:00,PMP-042,70.9,6.85,11.9
2024-10-21 12:00:00,PMP-042,69.0,6.91,12.8
2024-10-21 13:00:00,PMP-042,69.8,6.79,12.4
2024-10-21 14:00:00,PMP-042,69.3,7.09,12.1
2024-10-21 15:00:00,PMP-042,64.3,7.12,13.5
2024-10-21 16:00:00,PMP-042,66.9,6.85,12.2
2024-10-21 17:00:00,PMP-042,66.2,6.29,12.3
2024-10-21 18:00:00,PMP-042,67.8,6.45,11.7
2024-10-21 19:00:00,PMP-042,66.7,6.69,11.4
2024-10-21 20:00:00,PMP-042,70.7,6.45,11.3
2024-10-21 21:00:00,PMP-042,66.6,6.81,12.2
2024-10-21 22:00:00,PMP-042,68.1,6.1,12.3
2024-10-21 23:00:00,PMP-042,66.5,6.81,12.8
2024-10-22 00:00:00,PMP-042,71.7,6.79,12.2
2024-10-22 01:00:00,PMP-042,69.9,6.8,12.4
2024-10-22 02:00:00,PMP-042,71.8,7.08,12.6
2024-10-22 03:00:00,PMP-042,73.7,7.72,12.2
2024-10-22 04:00:00,PMP-042,72.8,6.86,12.5
2024-10-22 05:00:00,PMP-042,66.7,7.61,13.2
2024-10-22 06:00:00,PMP-042,74.9,7.02,12.0
2024-10-22 07:00:00,PMP-042,72.3,7.22,12.2
2024-10-22 08:00:00,PMP-042,67.1,6.65,12.8
2024-10-22 09:00:00,PMP-042,71.2,6.32,12.4
2024-10-22 10:00:00,PMP-042,73.7,6.29,13.1
2024-10-22 11:00:00,PMP-042,72.1,6.9,12.4
2024-10-22 12:00:00,PMP-042,67.6,7.18,11.7
2024-10-22 13:00:00,PMP-042,72.0,7.11,12.2
2024-10-22 14:00:00,PMP-042,66.7,6.69,12.3
2024-10-22 15:00:00,PMP-042,69.7,6.7,12.9
2024-10-22 16:00:00,PMP-042,64.6,7.02,12.1
2024-10-22 17:00:00,PMP-042,67.9,7.12,12.2
2024-10-22 18:00:00,PMP-042,69.7,6.94,12.1
2024-10-22 19:00:00,PMP-042,66.2,7.17,12.1
2024-10-22 20:00:00,PMP-042,67.4,6.78,12.4
2024-10-22 21:00:00,PMP-042,67.7,6.76,13.1
2024-10-22 22:00:00,PMP-042,68.3,7.35,11.5
2024-10-22 23:00:00,PMP-042,66.7,6.81,12.0
2024-10-23 00:00:00,PMP-042,70.4,7.32,12.6
2024-10-23 01:00:00,PMP-042,71.7,6.92,12.3
2024-10-23 02:00:00,PMP-042,72.5,7.33,12.4
2024-10-23 03:00:00,PMP-042,71.4,6.67,12.2
2024-10-23 04:00:00,PMP-042,74.1,6.61,11.9
2024-10-23 05:00:00,PMP-042,71.0,6.94,11.7
2024-10-23 06:00:00,PMP-042,73.2,6.87,12.3
2024-10-23 07:00:00,PMP-042,72.7,7.15,13.1
2024-10-23 08:00:00,PMP-042,74.4,7.52,12.2
2024-10-23 09:00:00,PMP-042,70.0,6.99,11.8
2024-10-23 10:00:00,PMP-042,66.8,6.61,12.9
2024-10-23 11:00:00,PMP-042,71.0,7.25,11.8
2024-10-23 12:00:00,PMP-042,64.4,6.9,12.9
2024-10-23 13:00:00,PMP-042,74.8,6.83,12.4
2024-10-23 14:00:00,PMP-042,69.8,6.86,13.0
2024-10-23 15:00:00,PMP-042,66.3,6.34,12.4
2024-10-23 16:00:00,PMP-042,68.5,6.31,11.9
2024-10-23 17:00:00,PMP-042,69.6,6.67,12.2
2024-10-23 18:00:00,PMP-042,66.5,7.28,12.7
2024-10-23 19:00:00,PMP-042,68.1,6.81,12.5
2024-10-23 20:00:00,PMP-042,65.0,6.53,12.0
2024-10-23 21:00:00,PMP-042,70.1,6.14,12.4
2024-10-23 22:00:00,PMP-042,67.9,6.43,11.3
2024-10-23 23:00:00,PMP-042,68.5,7.04,12.6
2024-10-24 00:00:00,PMP-042,67.6,6.92,11.9
2024-10-24 01:00:00,PMP-042,74.0,6.86,12.2
2024-10-24 02:00:00,PMP-042,72.1,7.12,12.3
2024-10-24 03:00:00,PMP-042,70.7,6.8,12.7
2024-10-24 04:00:00,PMP-042,75.3,6.9,12.8
2024-10-24 05:00:00,PMP-042,74.9,6.6,12.7
2024-10-24 06:00:00,PMP-042,71.1,6.74,13.0
2024-10-24 07:00:00,PMP-042,73.1,6.45,12.6
2024-10-24 08:00:00,PMP-042,71.1,6.66,13.2
2024-10-24 09:00:00,PMP-042,73.1,6.79,13.2
2024-10-24 10:00:00,PMP-042,73.8,7.02,12.8
2024-10-24 11:00:00,PMP-042,66.3,6.29,13.2
2024-10-24 12:00:00,PMP-042,74.0,6.71,12.6
2024-10-24 13:00:00,PMP-042,69.5,6.74,13.2
2024-10-24 14:00:00,PMP-042,65.5,6.65,12.2
2024-10-24 15:00:00,PMP-042,67.6,6.48,13.9
2024-10-24 16:00:00,PMP-042,70.9,7.22,12.2
2024-10-24 17:00:00,PMP-042,66.3,7.12,11.9
2024-10-24 18:00:00,PMP-042,65.9,6.87,12.3
2024-10-24 19:00:00,PMP-042,69.6,7.66,12.4
2024-10-24 20:00:00,PMP-042,71.3,6.54,13.0
2024-10-24 21:00:00,PMP-042,66.5,6.57,11.4
2024-10-24 22:00:00,PMP-042,71.2,7.12,12.5
2024-10-24 23:00:00,PMP-042,68.6,7.06,12.8
2024-10-25 00:00:00,PMP-042,71.5,7.21,12.3
2024-10-25 01:00:00,PMP-042,68.8,6.74,12.1
2024-10-25 02:00:00,PMP-042,73.1,6.46,11.4
2024-10-25 03:00:00,PMP-042,73.2,6.43,13.1
2024-10-25 04:00:00,PMP-042,72.3,6.94,12.1
2024-10-25 05:00:00,PMP-042,69.6,6.93,12.6
2024-10-25 06:00:00,PMP-042,73.0,6.81,13.3
2024-10-25 07:00:00,PMP-042,69.8,7.0,12.2
2024-10-25 08:00:00,PMP-042,71.1,7.2,12.3
2024-10-25 09:00:00,PMP-042,72.3,6.86,12.8
2024-10-25 10:00:00,PMP-042,72.8,7.03,12.3
2024-10-25 11:00:00,PMP-042,73.5,6.44,13.2
2024-10-25 12:00:00,PMP-042,68.2,6.74,11.9
2024-10-25 13:00:00,PMP-042,67.3,7.26,11.9
2024-10-25 14:00:00,PMP-042,69.3,6.53,12.6
2024-10-25 15:00:00,PMP-042,67.2,7.2,13.1
2024-10-25 16:00:00,PMP-042,70.0,7.34,12.5
2024-10-25 17:00:00,PMP-042,68.9,7.23,11.8
2024-10-25 18:00:00,PMP-042,70.6,6.91,11.4
2024-10-25 19:00:00,PMP-042,68.4,6.37,11.9
2024-10-25 20:00:00,PMP-042,68.9,6.78,12.6
2024-10-25 21:00:00,PMP-042,70.9,6.58,12.1
2024-10-25 22:00:00,PMP-042,67.9,7.44,12.1
2024-10-25 23:00:00,PMP-042,73.6,6.61,12.1
2024-10-26 00:00:00,PMP-042,67.5,6.53,12.0
2024-10-26 01:00:00,PMP-042,71.0,7.74,13.2
2024-10-26 02:00:00,PMP-042,74.5,7.01,11.9
2024-10-26 03:00:00,PMP-042,69.2,7.21,13.0
2024-10-26 04:00:00,PMP-042,74.7,6.92,13.6
2024-10-26 05:00:00,PMP-042,72.3,6.97,12.7
2024-10-26 06:00:00,PMP-042,73.6,7.19,13.1
2024-10-26 07:00:00,PMP-042,69.8,6.94,13.8
2024-10-26 08:00:00,PMP-042,74.8,6.6,13.4
2024-10-26 09:00:00,PMP-042,73.5,6.8,13.1
2024-10-26 10:00:00,PMP-042,70.6,6.94,12.6
2024-10-26 11:00:00,PMP-042,73.4,6.25,12.8
2024-10-26 12:00:00,PMP-042,69.0,6.45,11.7
2024-10-26 13:00:00,PMP-042,70.5,6.93,12.6
2024-10-26 14:00:00,PMP-042,67.0,6.76,12.5
2024-10-26 15:00:00,PMP-042,68.2,7.68,11.9
2024-10-26 16:00:00,PMP-042,68.9,6.25,11.9
2024-10-26 17:00:00,PMP-042,73.1,6.98,11.5
2024-10-26 18:00:00,PMP-042,67.6,6.89,12.5
2024-10-26 19:00:00,PMP-042,64.4,6.84,11.7
2024-10-26 20:00:00,PMP-042,69.4,7.28,11.9
2024-10-26 21:00:00,PMP-042,70.0,6.83,12.2
2024-10-26 22:00:00,PMP-042,66.6,6.57,11.5
2024-10-26 23:00:00,PMP-042,67.8,6.96,11.3
2024-10-27 00:00:00,PMP-042,73.0,6.97,12.7
2024-10-27 01:00:00,PMP-042,71.8,7.12,12.0
2024-10-27 02:00:00,PMP-042,71.3,6.95,12.3
2024-10-27 03:00:00,PMP-042,74.3,6.52,12.4
2024-10-27 04:00:00,PMP-042,72.1,7.05,12.5
2024-10-27 05:00:00,PMP-042,71.0,6.6,12.2
2024-10-27 06:00:00,PMP-042,72.5,6.91,13.6
2024-10-27 07:00:00,PMP-042,71.5,7.22,12.5
2024-10-27 08:00:00,PMP-042,69.9,7.24,12.5
2024-10-27 09:00:00,PMP-042,74.3,6.61,13.1
2024-10-27 10:00:00,PMP-042,69.7,6.43,13.1
2024-10-27 11:00:00,PMP-042,68.8,7.36,13.7
2024-10-27 12:00:00,PMP-042,70.2,7.1,11.5
2024-10-27 13:00:00,PMP-042,68.0,7.06,11.5
2024-10-27 14:00:00,PMP-042,68.6,7.26,12.0
2024-10-27 15:00:00,PMP-042,68.7,7.06,12.8
2024-10-27 16:00:00,PMP-042,67.6,6.81,11.0
2024-10-27 17:00:00,PMP-042,66.9,7.32,12.4
2024-10-27 18:00:00,PMP-042,70.5,7.41,11.7
2024-10-27 19:00:00,PMP-042,67.1,6.74,11.7
2024-10-27 20:00:00,PMP-042,67.5,7.54,12.3
2024-10-27 21:00:00,PMP-042,73.1,6.57,12.1
2024-10-27 22:00:00,PMP-042,70.7,6.92,12.6
2024-10-27 23:00:00,PMP-042,68.3,6.97,12.7
2024-10-28 00:00:00,PMP-042,73.8,6.5,12.5
2024-10-28 01:00:00,PMP-042,74.6,6.95,12.7
2024-10-28 02:00:00,PMP-042,76.0,6.89,13.2
2024-10-28 03:00:00,PMP-042,75.9,6.7,12.1
2024-10-28 04:00:00,PMP-042,71.8,6.31,12.9
2024-10-28 05:00:00,PMP-042,73.5,7.43,13.5
2024-10-28 06:00:00,PMP-042,76.8,6.64,12.8
2024-10-28 07:00:00,PMP-042,74.3,6.88,12.9
2024-10-28 08:00:00,PMP-042,73.6,7.13,12.4
2024-10-28 09:00:00,PMP-042,72.8,6.74,12.8
2024-10-28 10:00:00,PMP-042,72.0,6.97,12.5
2024-10-28 11:00:00,PMP-042,74.0,6.91,11.8
2024-10-28 12:00:00,PMP-042,70.3,6.9,12.5
2024-10-28 13:00:00,PMP-042,72.2,7.27,12.1
2024-10-28 14:00:00,PMP-042,67.7,6.77,12.4
2024-10-28 15:00:00,PMP-042,64.9,6.67,11.8
2024-10-28 16:00:00,PMP-042,69.4,6.63,11.7
2024-10-28 17:00:00,PMP-042,67.4,7.1,13.5
2024-10-28 18:00:00,PMP-042,66.7,6.48,12.7
2024-10-28 19:00:00,PMP-042,71.0,6.74,11.6
2024-10-28 20:00:00,PMP-042,66.4,6.6,12.6
2024-10-28 21:00:00,PMP-042,69.3,7.42,11.8
2024-10-28 22:00:00,PMP-042,70.7,7.26,12.2
2024-10-28 23:00:00,PMP-042,69.6,6.02,12.2
2024-10-29 00:00:00,PMP-042,70.9,7.52,11.9
2024-10-29 01:00:00,PMP-042,70.2,6.12,13.5
2024-10-29 02:00:00,PMP-042,73.3,6.78,13.6
2024-10-29 03:00:00,PMP-042,74.6,6.83,12.4
2024-10-29 04:00:00,PMP-042,75.8,6.45,12.3
2024-10-29 05:00:00,PMP-042,76.1,7.57,11.8
2024-10-29 06:00:00,PMP-042,75.6,6.87,12.7
2024-10-29 07:00:00,PMP-042,73.7,7.29,12.4
2024-10-29 08:00:00,PMP-042,73.5,6.86,12.4
2024-10-29 09:00:00,PMP-042,72.6,6.74,12.3
2024-10-29 10:00:00,PMP-042,68.4,7.2,13.3
2024-10-29 11:00:00,PMP-042,69.8,6.83,12.2
2024-10-29 12:00:00,PMP-042,70.7,7.08,12.5
2024-10-29 13:00:00,PMP-042,68.5,7.18,13.0
2024-10-29 14:00:00,PMP-042,71.6,7.46,12.8
2024-10-29 15:00:00,PMP-042,71.4,6.59,11.6
2024-10-29 16:00:00,PMP-042,69.5,7.34,12.1
2024-10-29 17:00:00,PMP-042,67.2,7.04,12.0
2024-10-29 18:00:00,PMP-042,62.4,7.25,11.7
2024-10-29 19:00:00,PMP-042,67.5,7.0,12.0
2024-10-29 20:00:00,PMP-042,66.7,6.92,12.1
2024-10-29 21:00:00,PMP-042,69.1,6.81,13.1
2024-10-29 22:00:00,PMP-042,69.7,7.98,12.4
2024-10-29 23:00:00,PMP-042,67.8,7.31,12.3
2024-10-30 00:00:00,PMP-042,72.2,7.0,13.1
2024-10-30 01:00:00,PMP-042,72.5,6.93,12.0
2024-10-30 02:00:00,PMP-042,70.1,7.13,12.2
2024-10-30 03:00:00,PMP-042,75.9,7.32,11.8
2024-10-30 04:00:00,PMP-042,71.4,7.01,13.2
2024-10-30 05:00:00,PMP-042,73.6,6.4,12.4
2024-10-30 06:00:00,PMP-042,76.8,7.19,12.8
2024-10-30 07:00:00,PMP-042,74.3,7.03,12.8
2024-10-30 08:00:00,PMP-042,78.4,6.89,12.7
2024-10-30 09:00:00,PMP-042,71.7,6.99,12.8
2024-10-30 10:00:00,PMP-042,71.1,6.76,13.7
2024-10-30 11:00:00,PMP-042,72.5,6.35,11.7
2024-10-30 12:00:00,PMP-042,70.2,6.78,12.8
2024-10-30 13:00:00,PMP-042,73.0,7.49,12.4
2024-10-30 14:00:00,PMP-042,67.5,6.95,13.4
2024-10-30 15:00:00,PMP-042,68.4,7.08,12.9
2024-10-30 16:00:00,PMP-042,64.9,6.67,12.4
2024-10-30 17:00:00,PMP-042,67.5,7.17,12.1
2024-10-30 18:00:00,PMP-042,66.4,7.07,12.8
2024-10-30 19:00:00,PMP-042,65.5,6.76,12.2
2024-10-30 20:00:00,PMP-042,69.0,7.31,13.2
2024-10-30 21:00:00,PMP-042,66.7,6.66,12.7
2024-10-30 22:00:00,PMP-042,72.7,6.72,11.9
2024-10-30 23:00:00,PMP-042,68.7,7.32,12.4
2024-10-31 00:00:00,PMP-042,70.2,6.93,13.1
2024-10-31 01:00:00,PMP-042,68.0,7.26,12.2
2024-10-31 02:00:00,PMP-042,68.2,7.19,12.6
2024-10-31 03:00:00,PMP-042,76.3,6.86,12.7
2024-10-31 04:00:00,PMP-042,76.9,7.92,13.7
2024-10-31 05:00:00,PMP-042,75.2,6.93,12.0
2024-10-31 06:00:00,PMP-042,73.3,7.79,13.0
2024-10-31 07:00:00,PMP-042,74.3,6.58,12.0
2024-10-31 08:00:00,PMP-042,73.8,7.12,12.6
2024-10-31 09:00:00,PMP-042,72.4,6.29,12.7
2024-10-31 10:00:00,PMP-042,70.7,7.4,12.1
2024-10-31 11:00:00,PMP-042,72.5,6.85,12.5
2024-10-31 12:00:00,PMP-042,72.1,6.48,11.6
2024-10-31 13:00:00,PMP-042,69.3,7.21,12.3
2024-10-31 14:00:00,PMP-042,68.9,7.51,11.7
2024-10-31 15:00:00,PMP-042,69.3,7.26,12.5
2024-10-31 16:00:00,PMP-042,68.3,6.95,11.8
2024-10-31 17:00:00,PMP-042,66.4,6.97,11.5
2024-10-31 18:00:00,PMP-042,70.0,6.65,12.2
2024-10-31 19:00:00,PMP-042,72.2,6.6,13.3
2024-10-31 20:00:00,PMP-042,67.4,7.55,13.3
2024-10-31 21:00:00,PMP-042,65.1,7.25,12.0
2024-10-31 22:00:00,PMP-042,68.5,7.22,11.8
2024-10-31 23:00:00,PMP-042,71.4,6.95,11.3
2024-11-01 00:00:00,PMP-042,72.6,7.2,12.8
2024-11-01 01:00:00,PMP-042,75.2,7.05,12.3
2024-11-01 02:00:00,PMP-042,72.4,7.27,12.7
2024-11-01 03:00:00,PMP-042,73.3,6.69,11.7
2024-11-01 04:00:00,PMP-042,75.3,7.37,11.7
2024-11-01 05:00:00,PMP-042,73.2,7.05,13.4
2024-11-01 06:00:00,PMP-042,75.2,7.37,13.6
2024-11-01 07:00:00,PMP-042,73.3,7.39,12.6
2024-11-01 08:00:00,PMP-042,71.5,7.36,13.1
2024-11-01 09:00:00,PMP-042,74.4,7.2,12.2
2024-11-01 10:00:00,PMP-042,73.3,7.01,12.6
2024-11-01 11:00:00,PMP-042,74.4,6.11,13.6
2024-11-01 12:00:00,PMP-042,69.3,6.72,11.7
2024-11-01 13:00:00,PMP-042,69.1,6.62,13.1
2024-11-01 14:00:00,PMP-042,68.0,7.29,12.3
2024-11-01 15:00:00,PMP-042,70.1,6.86,12.4
2024-11-01 16:00:00,PMP-042,69.5,7.45,11.3
2024-11-01 17:00:00,PMP-042,72.6,7.2,12.4
2024-11-01 18:00:00,PMP-042,66.2,6.94,12.6
2024-11-01 19:00:00,PMP-042,67.8,6.81,12.4
2024-11-01 20:00:00,PMP-042,68.7,6.9,12.1
2024-11-01 21:00:00,PMP-042,68.8,7.44,11.3
2024-11-01 22:00:00,PMP-042,70.5,7.11,13.5
2024-11-01 23:00:00,PMP-042,71.0,6.74,12.0
2024-11-02 00:00:00,PMP-042,71.0,7.57,12.0
2024-11-02 01:00:00,PMP-042,74.9,7.39,12.4
2024-11-02 02:00:00,PMP-042,74.4,7.16,12.7
2024-11-02 03:00:00,PMP-042,75.7,6.99,12.8
2024-11-02 04:00:00,PMP-042,75.1,7.26,12.8
2024-11-02 05:00:00,PMP-042,73.9,7.16,13.0
2024-11-02 06:00:00,PMP-042,73.6,7.15,12.2
2024-11-02 07:00:00,PMP-042,72.3,6.89,13.0
2024-11-02 08:00:00,PMP-042,73.2,6.83,12.3
2024-11-02 09:00:00,PMP-042,68.3,6.37,12.9
2024-11-02 10:00:00,PMP-042,73.3,7.05,12.4
2024-11-02 11:00:00,PMP-042,72.1,6.89,12.0
2024-11-02 12:00:00,PMP-042,73.2,6.53,13.6
2024-11-02 13:00:00,PMP-042,70.9,7.0,12.7
2024-11-02 14:00:00,PMP-042,73.0,7.22,12.4
2024-11-02 15:00:00,PMP-042,67.3,7.07,11.7
2024-11-02 16:00:00,PMP-042,70.4,7.25,12.8
2024-11-02 17:00:00,PMP-042,65.2,7.21,11.7
2024-11-02 18:00:00,PMP-042,66.4,7.47,12.8
2024-11-02 19:00:00,PMP-042,67.2,7.49,12.6
2024-11-02 20:00:00,PMP-042,66.9,7.32,12.4
2024-11-02 21:00:00,PMP-042,66.3,6.76,11.6
2024-11-02 22:00:00,PMP-042,73.3,6.32,12.7
2024-11-02 23:00:00,PMP-042,70.1,6.72,12.7
2024-11-03 00:00:00,PMP-042,72.6,6.35,12.6
2024-11-03 01:00:00,PMP-042,71.7,6.64,13.4
2024-11-03 02:00:00,PMP-042,68.4,7.17,13.0
2024-11-03 03:00:00,PMP-042,73.7,7.16,12.6
2024-11-03 04:00:00,PMP-042,75.9,7.9,13.0
2024-11-03 05:00:00,PMP-042,70.9,6.67,13.1
2024-11-03 06:00:00,PMP-042,76.7,6.78,12.9
2024-11-03 07:00:00,PMP-042,73.1,7.03,12.6
2024-11-03 08:00:00,PMP-042,75.3,5.8,13.6
2024-11-03 09:00:00,PMP-042,74.0,7.57,13.0
2024-11-03 10:00:00,PMP-042,71.8,6.56,12.8
2024-11-03 11:00:00,PMP-042,72.4,7.23,12.6
2024-11-03 12:00:00,PMP-042,71.4,6.83,13.3
2024-11-03 13:00:00,PMP-042,71.4,6.78,12.8
2024-11-03 14:00:00,PMP-042,70.9,6.78,12.5
2024-11-03 15:00:00,PMP-042,70.9,7.25,12.0
2024-11-03 16:00:00,PMP-042,67.2,7.29,12.8
2024-11-03 17:00:00,PMP-042,65.2,7.0,12.8
2024-11-03 18:00:00,PMP-042,71.9,7.52,12.4
2024-11-03 19:00:00,PMP-042,68.5,8.04,11.8
2024-11-03 20:00:00,PMP-042,71.1,7.31,11.9
2024-11-03 21:00:00,PMP-042,70.6,6.78,12.1
2024-11-03 22:00:00,PMP-042,69.9,7.29,13.0
2024-11-03 23:00:00,PMP-042,70.0,7.06,12.7
2024-11-04 00:00:00,PMP-042,71.1,6.78,12.3
2024-11-04 01:00:00,PMP-042,72.6,7.1,12.6
2024-11-04 02:00:00,PMP-042,74.9,6.4,11.6
2024-11-04 03:00:00,PMP-042,77.1,7.22,13.3
2024-11-04 04:00:00,PMP-042,74.8,6.99,12.5
2024-11-04 05:00:00,PMP-042,74.5,6.38,13.7
2024-11-04 06:00:00,PMP-042,71.9,6.35,12.1
2024-11-04 07:00:00,PMP-042,73.3,7.22,13.0
2024-11-04 08:00:00,PMP-042,71.0,6.92,12.9
2024-11-04 09:00:00,PMP-042,72.9,6.42,12.7
2024-11-04 10:00:00,PMP-042,71.7,6.73,13.4
2024-11-04 11:00:00,PMP-042,72.6,7.39,12.1
2024-11-04 12:00:00,PMP-042,68.4,6.03,11.6
2024-11-04 13:00:00,PMP-042,72.6,6.71,12.5
2024-11-04 14:00:00,PMP-042,70.1,6.75,12.8
2024-11-04 15:00:00,PMP-042,67.7,7.03,12.8
2024-11-04 16:00:00,PMP-042,70.1,6.96,12.2
2024-11-04 17:00:00,PMP-042,69.7,7.65,12.8
2024-11-04 18:00:00,PMP-042,66.3,7.38,13.1
2024-11-04 19:00:00,PMP-042,68.0,6.79,12.6
2024-11-04 20:00:00,PMP-042,70.1,6.92,12.3
2024-11-04 21:00:00,PMP-042,69.8,7.63,13.0
2024-11-04 22:00:00,PMP-042,69.9,7.41,12.1
2024-11-04 23:00:00,PMP-042,68.6,7.08,13.1
2024-11-05 00:00:00,PMP-042,70.4,7.26,12.1
2024-11-05 01:00:00,PMP-042,72.5,7.07,12.1
2024-11-05 02:00:00,PMP-042,75.2,7.57,13.7
2024-11-05 03:00:00,PMP-042,70.9,7.06,12.5
2024-11-05 04:00:00,PMP-042,73.7,6.39,12.1
2024-11-05 05:00:00,PMP-042,71.9,7.73,13.7
2024-11-05 06:00:00,PMP-042,71.0,6.89,13.2
2024-11-05 07:00:00,PMP-042,75.3,7.27,14.1
2024-11-05 08:00:00,PMP-042,74.0,7.15,11.5
2024-11-05 09:00:00,PMP-042,69.5,7.81,12.7
2024-11-05 10:00:00,PMP-042,72.2,6.74,12.2
2024-11-05 11:00:00,PMP-042,73.9,7.33,11.8
2024-11-05 12:00:00,PMP-042,71.2,6.65,12.8
2024-11-05 13:00:00,PMP-042,73.1,7.37,12.0
2024-11-05 14:00:00,PMP-042,67.7,7.32,13.4
2024-11-05 15:00:00,PMP-042,70.9,7.43,12.7
2024-11-05 16:00:00,PMP-042,66.7,6.9,12.2
2024-11-05 17:00:00,PMP-042,68.4,6.94,11.9
2024-11-05 18:00:00,PMP-042,68.7,7.09,12.7
2024-11-05 19:00:00,PMP-042,72.2,7.11,11.8
2024-11-05 20:00:00,PMP-042,65.8,6.64,11.7
2024-11-05 21:00:00,PMP-042,67.6,7.01,11.9
2024-11-05 22:00:00,PMP-042,69.7,7.41,12.7
2024-11-05 23:00:00,PMP-042,72.4,6.44,12.5
2024-11-06 00:00:00,PMP-042,72.4,6.62,12.2
2024-11-06 01:00:00,PMP-042,77.0,8.05,12.3
2024-11-06 02:00:00,PMP-042,70.9,7.23,12.6
2024-11-06 03:00:00,PMP-042,73.8,7.9,12.4
2024-11-06 04:00:00,PMP-042,72.3,6.38,12.9
2024-11-06 05:00:00,PMP-042,73.6,7.52,12.6
2024-11-06 06:00:00,PMP-042,74.2,7.8,12.3
2024-11-06 07:00:00,PMP-042,73.9,6.95,13.5
2024-11-06 08:00:00,PMP-042,75.0,7.77,12.8
2024-11-06 09:00:00,PMP-042,77.3,6.59,12.4
2024-11-06 10:00:00,PMP-042,71.1,6.63,13.3
2024-11-06 11:00:00,PMP-042,74.2,7.04,12.9
2024-11-06 12:00:00,PMP-042,68.0,7.56,12.9
2024-11-06 13:00:00,PMP-042,70.7,7.41,11.7
2024-11-06 14:00:00,PMP-042,67.6,6.92,12.8
2024-11-06 15:00:00,PMP-042,68.7,7.0,12.2
2024-11-06 16:00:00,PMP-042,68.7,6.73,12.2
2024-11-06 17:00:00,PMP-042,68.4,7.32,13.0
2024-11-06 18:00:00,PMP-042,70.5,7.02,12.2
2024-11-06 19:00:00,PMP-042,70.3,7.44,12.4
2024-11-06 20:00:00,PMP-042,65.8,6.75,12.4
2024-11-06 21:00:00,PMP-042,68.2,6.77,12.2
2024-11-06 22:00:00,PMP-042,67.0,7.63,12.9
2024-11-06 23:00:00,PMP-042,73.4,7.29,12.6
2024-11-07 00:00:00,PMP-042,71.8,7.09,12.8
2024-11-07 01:00:00,PMP-042,68.9,6.8,12.1
2024-11-07 02:00:00,PMP-042,68.7,7.49,12.3
2024-11-07 03:00:00,PMP-042,72.1,7.71,12.4
2024-11-07 04:00:00,PMP-042,75.2,7.01,12.9
2024-11-07 05:00:00,PMP-042,71.2,7.26,12.4
2024-11-07 06:00:00,PMP-042,74.2,7.71,12.6
2024-11-07 07:00:00,PMP-042,73.3,7.53,13.0
2024-11-07 08:00:00,PMP-042,73.4,7.46,13.1
2024-11-07 09:00:00,PMP-042,72.7,6.66,12.9
2024-11-07 10:00:00,PMP-042,73.3,7.27,12.2
2024-11-07 11:00:00,PMP-042,70.7,7.06,12.6
2024-11-07 12:00:00,PMP-042,71.9,7.54,13.3
2024-11-07 13:00:00,PMP-042,71.0,7.57,12.3
2024-11-07 14:00:00,PMP-042,71.1,7.32,13.5
2024-11-07 15:00:00,PMP-042,73.5,7.02,11.4
2024-11-07 16:00:00,PMP-042,66.3,7.49,11.2
2024-11-07 17:00:00,PMP-042,71.5,7.44,12.4
2024-11-07 18:00:00,PMP-042,68.6,6.83,12.3
2024-11-07 19:00:00,PMP-042,68.4,6.71,12.1
2024-11-07 20:00:00,PMP-042,68.9,6.98,12.0
2024-11-07 21:00:00,PMP-042,69.7,7.0,12.8
2024-11-07 22:00:00,PMP-042,69.8,7.06,13.5
2024-11-07 23:00:00,PMP-042,71.2,7.41,12.7
2024-11-08 00:00:00,PMP-042,70.9,6.94,12.5
2024-11-08 01:00:00,PMP-042,72.6,6.94,12.4
2024-11-08 02:00:00,PMP-042,69.3,7.14,12.3
2024-11-08 03:00:00,PMP-042,69.4,6.97,11.8
2024-11-08 04:00:00,PMP-042,74.5,7.28,12.1
2024-11-08 05:00:00,PMP-042,75.1,6.42,12.4
2024-11-08 06:00:00,PMP-042,74.5,6.75,12.4
2024-11-08 07:00:00,PMP-042,72.8,6.75,12.9
2024-11-08 08:00:00,PMP-042,76.4,6.86,13.0
2024-11-08 09:00:00,PMP-042,75.1,7.06,12.8
2024-11-08 10:00:00,PMP-042,73.1,6.72,13.4
2024-11-08 11:00:00,PMP-042,67.7,7.16,13.1
2024-11-08 12:00:00,PMP-042,74.1,7.23,12.1
2024-11-08 13:00:00,PMP-042,68.5,7.06,12.7
2024-11-08 14:00:00,PMP-042,71.7,7.29,12.6
2024-11-08 15:00:00,PMP-042,71.6,6.66,11.6
2024-11-08 16:00:00,PMP-042,69.5,6.97,11.9
2024-11-08 17:00:00,PMP-042,66.3,6.7,11.7
2024-11-08 18:00:00,PMP-042,66.5,7.34,11.9
2024-11-08 19:00:00,PMP-042,69.3,7.35,13.0
2024-11-08 20:00:00,PMP-042,66.7,7.8,12.7
2024-11-08 21:00:00,PMP-042,67.9,8.36,12.0
2024-11-08 22:00:00,PMP-042,69.5,7.2,12.3
2024-11-08 23:00:00,PMP-042,71.3,6.95,12.2
2024-11-09 00:00:00,PMP-042,72.6,6.91,12.6
2024-11-09 01:00:00,PMP-042,69.9,6.82,13.0
2024-11-09 02:00:00,PMP-042,71.1,7.71,13.0
2024-11-09 03:00:00,PMP-042,75.0,7.09,13.2
